dates,number,temperature,humidity
2023-11-26 07:53:51,10087,26,78
2023-11-26 07:55:09,10088,26,78
2023-11-26 07:56:39,10089,26,78
2023-11-26 07:58:10,10090,26,78
2023-11-26 07:59:30,10091,26,78
2023-11-26 08:00:50,10092,26,78
2023-11-26 08:02:08,10093,26,78
2023-11-26 08:03:27,10094,26,78
2023-11-26 08:04:48,10095,26,78
2023-11-26 08:06:10,10096,26,79
2023-11-26 08:07:29,10097,26,79
2023-11-26 08:08:46,10098,26,78
2023-11-26 08:10:02,10099,26,79
2023-11-26 08:11:18,10100,26,79
2023-11-26 08:12:34,10101,26,79
2023-11-26 08:13:50,10102,26,79
2023-11-26 08:15:09,10103,26,79
2023-11-26 08:16:25,10104,26,79
2023-11-26 08:17:41,10105,26,79
2023-11-26 08:19:14,10106,27,80
2023-11-26 08:22:10,10107,27,80
2023-11-26 08:23:19,10108,27,80
2023-11-26 08:24:50,10109,24,76
2023-11-26 08:26:08,10110,25,77
2023-11-26 08:27:29,10111,25,77
2023-11-26 08:28:45,10112,25,77
2023-11-26 08:30:02,10113,25,77
2023-11-26 08:31:19,10114,25,77
2023-11-26 08:32:38,10115,25,77
2023-11-26 08:34:03,10116,25,77
2023-11-26 08:35:29,10117,25,77
2023-11-26 08:37:02,10118,25,77
2023-11-26 08:38:32,10119,25,77
2023-11-26 08:39:52,10120,25,77
2023-11-26 08:41:12,10121,25,77
2023-11-26 08:43:54,10122,25,77
2023-11-26 08:45:13,10123,25,77
2023-11-26 08:46:32,10124,25,77
2023-11-26 08:49:14,10125,25,77
2023-11-26 08:50:31,10126,25,78
2023-11-26 08:51:50,10127,25,78
2023-11-26 08:53:07,10128,25,77
2023-11-26 08:54:26,10129,25,77
2023-11-26 08:55:45,10130,25,78
2023-11-26 09:00:22,10131,25,78
2023-11-26 09:01:54,10132,25,78
2023-11-26 09:03:14,10133,25,78
2023-11-26 09:04:31,10134,25,78
2023-11-26 09:05:54,10135,26,78
2023-11-26 09:07:11,10136,26,78
2023-11-26 09:10:04,10137,26,78
2023-11-26 09:11:22,10138,26,78
2023-11-26 09:13:50,10139,26,78
2023-11-26 09:15:05,10140,26,78
2023-11-26 09:16:20,10141,26,78
2023-11-26 09:17:36,10142,26,78
2023-11-26 09:18:51,10143,26,78
2023-11-26 09:20:07,10144,26,78
2023-11-26 09:21:23,10145,26,78
2023-11-26 09:22:39,10146,26,79
2023-11-26 09:23:55,10147,26,79
2023-11-26 09:25:11,10148,26,79
2023-11-26 09:26:26,10149,26,79
2023-11-26 09:27:43,10150,26,79
2023-11-26 09:28:58,10151,26,79
2023-11-26 09:30:14,10152,26,79
2023-11-26 09:31:31,10153,26,79
2023-11-26 09:32:46,10154,26,79
2023-11-26 09:34:02,10155,26,79
2023-11-26 09:35:17,10156,26,79
2023-11-26 09:36:33,10157,26,79
2023-11-26 09:37:48,10158,26,79
2023-11-26 09:39:05,10159,26,79
2023-11-26 09:40:20,10160,26,79
2023-11-26 09:41:36,10161,26,79
2023-11-26 09:42:52,10162,26,79
2023-11-26 09:44:08,10163,26,79
2023-11-26 09:45:24,10164,26,80
2023-11-26 09:46:39,10165,26,80
2023-11-26 09:47:56,10166,26,80
2023-11-26 09:49:13,10167,26,80
2023-11-26 09:50:29,10168,26,80
2023-11-26 09:51:44,10169,26,80
2023-11-26 09:53:00,10170,26,80
2023-11-26 09:54:15,10171,26,80
2023-11-26 09:55:32,10172,26,80
2023-11-26 09:56:48,10173,26,80
2023-11-26 09:58:04,10174,26,80
2023-11-26 09:59:19,10175,26,80
2023-11-26 10:00:35,10176,27,80
2023-11-26 10:01:50,10177,27,80
2023-11-26 10:03:06,10178,27,80
2023-11-26 10:04:21,10179,27,80
2023-11-26 10:05:37,10180,27,80
2023-11-26 10:06:53,10181,27,80
2023-11-26 10:08:09,10182,27,80
2023-11-26 10:09:24,10183,27,80
2023-11-26 10:10:40,10184,27,80
2023-11-26 10:11:56,10185,27,80
2023-11-26 10:13:13,10186,27,80
2023-11-26 10:14:32,10187,27,80
2023-11-26 10:15:52,10188,27,80
2023-11-26 10:17:09,10189,27,80
2023-11-26 10:18:28,10190,27,81
2023-11-26 10:19:43,10191,27,81
2023-11-26 10:20:59,10192,27,81
2023-11-26 10:22:16,10193,27,81
2023-11-26 10:19:44,10194,27,81
2023-11-26 10:21:00,10195,27,81
2023-11-26 10:22:17,10196,27,81
2023-11-26 10:23:17,10197,27,81
2023-11-26 10:24:17,10198,27,81
2023-11-26 10:25:17,10199,27,81
2023-11-26 10:26:17,10200,27,81
2023-11-27 07:44:22,10201,26,78
2023-11-27 07:45:30,10202,26,78
2023-11-27 07:46:48,10203,26,78
2023-11-27 07:49:37,10204,26,78
2023-11-27 07:51:04,10205,26,78
2023-11-27 07:52:32,10206,26,78
2023-11-27 07:53:51,10207,26,78
2023-11-27 07:55:09,10208,26,78
2023-11-27 07:56:39,10209,26,78
2023-11-27 07:58:10,10210,26,78
2023-11-27 07:59:30,10211,26,78
2023-11-27 08:00:50,10212,26,78
2023-11-27 08:02:08,10213,26,78
2023-11-27 08:03:27,10214,26,78
2023-11-27 08:04:48,10215,26,78
2023-11-27 08:06:10,10216,26,79
2023-11-27 08:07:29,10217,26,79
2023-11-27 08:08:46,10218,26,78
2023-11-27 08:10:02,10219,26,79
2023-11-27 08:11:18,10220,26,79
2023-11-27 08:12:34,10221,26,79
2023-11-27 08:13:50,10222,26,79
2023-11-27 08:15:09,10223,26,79
2023-11-27 08:16:25,10224,26,79
2023-11-27 08:17:41,10225,26,79
2023-11-27 08:19:14,10226,27,80
2023-11-27 08:22:10,10227,27,80
2023-11-27 08:23:19,10228,27,80
2023-11-27 08:24:50,10229,24,76
2023-11-27 08:26:08,10230,25,77
2023-11-27 08:27:29,10231,25,77
2023-11-27 08:28:45,10232,25,77
2023-11-27 08:30:02,10233,25,77
2023-11-27 08:31:19,10234,25,77
2023-11-27 08:32:38,10235,25,77
2023-11-27 08:34:03,10236,25,77
2023-11-27 08:35:29,10237,25,77
2023-11-27 08:37:02,10238,25,77
2023-11-27 08:38:32,10239,25,77
2023-11-27 08:39:52,10240,25,77
2023-11-27 08:41:12,10241,25,77
2023-11-27 08:43:54,10242,25,77
2023-11-27 08:45:13,10243,25,77
2023-11-27 08:46:32,10244,25,77
2023-11-27 08:49:14,10245,25,77
2023-11-27 08:50:31,10246,25,78
2023-11-27 08:51:50,10247,25,78
2023-11-27 08:53:07,10248,25,77
2023-11-27 08:54:26,10249,25,77
2023-11-27 08:55:45,10250,25,78
2023-11-27 09:00:22,10251,25,78
2023-11-27 09:01:54,10252,25,78
2023-11-27 09:03:14,10253,25,78
2023-11-27 09:04:31,10254,25,78
2023-11-27 09:05:54,10255,26,78
2023-11-27 09:07:11,10256,26,78
2023-11-27 09:10:04,10257,26,78
2023-11-27 09:11:22,10258,26,78
2023-11-27 09:13:50,10259,26,78
2023-11-27 09:15:05,10260,26,78
2023-11-27 09:16:20,10261,26,78
2023-11-27 09:17:36,10262,26,78
2023-11-27 09:18:51,10263,26,78
2023-11-27 09:20:07,10264,26,78
2023-11-27 09:21:23,10265,26,78
2023-11-27 09:22:39,10266,26,79
2023-11-27 09:23:55,10267,26,79
2023-11-27 09:25:11,10268,26,79
2023-11-27 09:26:26,10269,26,79
2023-11-27 09:27:43,10270,26,79
2023-11-27 09:28:58,10271,26,79
2023-11-27 09:30:14,10272,26,79
2023-11-27 09:31:31,10273,26,79
2023-11-27 09:32:46,10274,26,79
2023-11-27 09:34:02,10275,26,79
2023-11-27 09:35:17,10276,26,79
2023-11-27 09:36:33,10277,26,79
2023-11-27 09:37:48,10278,26,79
2023-11-27 09:39:05,10279,26,79
2023-11-27 09:40:20,10280,26,79
2023-11-27 09:41:36,10281,26,79
2023-11-27 09:42:52,10282,26,79
2023-11-27 09:44:08,10283,26,79
2023-11-27 09:45:24,10284,26,80
2023-11-27 09:46:39,10285,26,80
2023-11-27 09:47:56,10286,26,80
2023-11-27 09:49:13,10287,26,80
2023-11-27 09:50:29,10288,26,80
2023-11-27 09:51:44,10289,26,80
2023-11-27 09:53:00,10290,26,80
2023-11-27 09:54:15,10291,26,80
2023-11-27 09:55:32,10292,26,80
2023-11-27 09:56:48,10293,26,80
2023-11-27 09:58:04,10294,26,80
2023-11-27 09:59:19,10295,26,80
2023-11-27 10:00:35,10296,27,80
2023-11-27 10:01:50,10297,27,80
2023-11-27 10:03:06,10298,27,80
2023-11-27 10:04:21,10299,27,80
2023-11-27 10:05:37,10300,27,80
2023-11-27 10:06:53,10301,27,80
2023-11-27 10:08:09,10302,27,80
2023-11-27 10:09:24,10303,27,80
2023-11-27 10:10:40,10304,27,80
2023-11-27 10:11:56,10305,27,80
2023-11-27 10:13:13,10306,27,80
2023-11-27 10:14:32,10307,27,80
2023-11-27 10:15:52,10308,27,80
2023-11-27 10:17:09,10309,27,80
2023-11-27 10:18:28,10310,27,81
2023-11-27 10:19:43,10311,27,81
2023-11-27 10:20:59,10312,27,81
2023-11-27 10:22:16,10313,27,81
2023-11-27 10:19:44,10314,27,81
2023-11-27 10:21:00,10315,27,81
2023-11-27 10:22:17,10316,27,81
2023-11-27 10:23:17,10317,27,81
2023-11-27 10:24:17,10318,27,81
2023-11-27 10:25:17,10319,27,81
2023-11-27 10:26:17,10320,27,81
2023-11-28 07:44:22,10321,26,78
2023-11-28 07:45:30,10322,26,78
2023-11-28 07:46:48,10323,26,78
2023-11-28 07:49:37,10324,26,78
2023-11-28 07:51:04,10325,26,78
2023-11-28 07:52:32,10326,26,78
2023-11-28 07:53:51,10327,26,78
2023-11-28 07:55:09,10328,26,78
2023-11-28 07:56:39,10329,26,78
2023-11-28 07:58:10,10330,26,78
2023-11-28 07:59:30,10331,26,78
2023-11-28 08:00:50,10332,26,78
2023-11-28 08:02:08,10333,26,78
2023-11-28 08:03:27,10334,26,78
2023-11-28 08:04:48,10335,26,78
2023-11-28 08:06:10,10336,26,79
2023-11-28 08:07:29,10337,26,79
2023-11-28 08:08:46,10338,26,78
2023-11-28 08:10:02,10339,26,79
2023-11-28 08:11:18,10340,26,79
2023-11-28 08:12:34,10341,26,79
2023-11-28 08:13:50,10342,26,79
2023-11-28 08:15:09,10343,26,79
2023-11-28 08:16:25,10344,26,79
2023-11-28 08:17:41,10345,26,79
2023-11-28 08:19:14,10346,27,80
2023-11-28 08:22:10,10347,27,80
2023-11-28 08:23:19,10348,27,80
2023-11-28 08:24:50,10349,24,76
2023-11-28 08:26:08,10350,25,77
2023-11-28 08:27:29,10351,25,77
2023-11-28 08:28:45,10352,25,77
2023-11-28 08:30:02,10353,25,77
2023-11-28 08:31:19,10354,25,77
2023-11-28 08:32:38,10355,25,77
2023-11-28 08:34:03,10356,25,77
2023-11-28 08:35:29,10357,25,77
2023-11-28 08:37:02,10358,25,77
2023-11-28 08:38:32,10359,25,77
2023-11-28 08:39:52,10360,25,77
2023-11-28 08:41:12,10361,25,77
2023-11-28 08:43:54,10362,25,77
2023-11-28 08:45:13,10363,25,77
2023-11-28 08:46:32,10364,25,77
2023-11-28 08:49:14,10365,25,77
2023-11-28 08:50:31,10366,25,78
2023-11-28 08:51:50,10367,25,78
2023-11-28 08:53:07,10368,25,77
2023-11-28 08:54:26,10369,25,77
2023-11-28 08:55:45,10370,25,78
2023-11-28 09:00:22,10371,25,78
2023-11-28 09:01:54,10372,25,78
2023-11-28 09:03:14,10373,25,78
2023-11-28 09:04:31,10374,25,78
2023-11-28 09:05:54,10375,26,78
2023-11-28 09:07:11,10376,26,78
2023-11-28 09:10:04,10377,26,78
2023-11-28 09:11:22,10378,26,78
2023-11-28 09:13:50,10379,26,78
2023-11-28 09:15:05,10380,26,78
2023-11-28 09:16:20,10381,26,78
2023-11-28 09:17:36,10382,26,78
2023-11-28 09:18:51,10383,26,78
2023-11-28 09:20:07,10384,26,78
2023-11-28 09:21:23,10385,26,78
2023-11-28 09:22:39,10386,26,79
2023-11-28 09:23:55,10387,26,79
2023-11-28 09:25:11,10388,26,79
2023-11-28 09:26:26,10389,26,79
2023-11-28 09:27:43,10390,26,79
2023-11-28 09:28:58,10391,26,79
2023-11-28 09:30:14,10392,26,79
2023-11-28 09:31:31,10393,26,79
2023-11-28 09:32:46,10394,26,79
2023-11-28 09:34:02,10395,26,79
2023-11-28 09:35:17,10396,26,79
2023-11-28 09:36:33,10397,26,79
2023-11-28 09:37:48,10398,26,79
2023-11-28 09:39:05,10399,26,79
2023-11-28 09:40:20,10400,26,79
2023-11-28 09:41:36,10401,26,79
2023-11-28 09:42:52,10402,26,79
2023-11-28 09:44:08,10403,26,79
2023-11-28 09:45:24,10404,26,80
2023-11-28 09:46:39,10405,26,80
2023-11-28 09:47:56,10406,26,80
2023-11-28 09:49:13,10407,26,80
2023-11-28 09:50:29,10408,26,80
2023-11-28 09:51:44,10409,26,80
2023-11-28 09:53:00,10410,26,80
2023-11-28 09:54:15,10411,26,80
2023-11-28 09:55:32,10412,26,80
2023-11-28 09:56:48,10413,26,80
2023-11-28 09:58:04,10414,26,80
2023-11-28 09:59:19,10415,26,80
2023-11-28 10:00:35,10416,27,80
2023-11-28 10:01:50,10417,27,80
2023-11-28 10:03:06,10418,27,80
2023-11-28 10:04:21,10419,27,80
2023-11-28 10:05:37,10420,27,80
2023-11-28 10:06:53,10421,27,80
2023-11-28 10:08:09,10422,27,80
2023-11-28 10:09:24,10423,27,80
2023-11-28 10:10:40,10424,27,80
2023-11-28 10:11:56,10425,27,80
2023-11-28 10:13:13,10426,27,80
2023-11-28 10:14:32,10427,27,80
2023-11-28 10:15:52,10428,27,80
2023-11-28 10:17:09,10429,27,80
2023-11-28 10:18:28,10430,27,81
2023-11-28 10:19:43,10431,27,81
2023-11-28 10:20:59,10432,27,81
2023-11-28 10:22:16,10433,27,81
2023-11-28 10:19:44,10434,27,81
2023-11-28 10:21:00,10435,27,81
2023-11-28 10:22:17,10436,27,81
2023-11-28 10:23:17,10437,27,81
2023-11-28 10:24:17,10438,27,81
2023-11-28 10:25:17,10439,27,81
2023-11-28 10:26:17,10440,27,81
2023-11-29 07:44:22,10441,26,78
2023-11-29 07:45:30,10442,26,78
2023-11-29 07:46:48,10443,26,78
2023-11-29 07:49:37,10444,26,78
2023-11-29 07:51:04,10445,26,78
2023-11-29 07:52:32,10446,26,78
2023-11-29 07:53:51,10447,26,78
2023-11-29 07:55:09,10448,26,78
2023-11-29 07:56:39,10449,26,78
2023-11-29 07:58:10,10450,26,78
2023-11-29 07:59:30,10451,26,78
2023-11-29 08:00:50,10452,26,78
2023-11-29 08:02:08,10453,26,78
2023-11-29 08:03:27,10454,26,78
2023-11-29 08:04:48,10455,26,78
2023-11-29 08:06:10,10456,26,79
2023-11-29 08:07:29,10457,26,79
2023-11-29 08:08:46,10458,26,78
2023-11-29 08:10:02,10459,26,79
2023-11-29 08:11:18,10460,26,79
2023-11-29 08:12:34,10461,26,79
2023-11-29 08:13:50,10462,26,79
2023-11-29 08:15:09,10463,26,79
2023-11-29 08:16:25,10464,26,79
2023-11-29 08:17:41,10465,26,79
2023-11-29 08:19:14,10466,27,80
2023-11-29 08:22:10,10467,27,80
2023-11-29 08:23:19,10468,27,80
2023-11-29 08:24:50,10469,24,76
2023-11-29 08:26:08,10470,25,77
2023-11-29 08:27:29,10471,25,77
2023-11-29 08:28:45,10472,25,77
2023-11-29 08:30:02,10473,25,77
2023-11-29 08:31:19,10474,25,77
2023-11-29 08:32:38,10475,25,77
2023-11-29 08:34:03,10476,25,77
2023-11-29 08:35:29,10477,25,77
2023-11-29 08:37:02,10478,25,77
2023-11-29 08:38:32,10479,25,77
2023-11-29 08:39:52,10480,25,77
2023-11-29 08:41:12,10481,25,77
2023-11-29 08:43:54,10482,25,77
2023-11-29 08:45:13,10483,25,77
2023-11-29 08:46:32,10484,25,77
2023-11-29 08:49:14,10485,25,77
2023-11-29 08:50:31,10486,25,78
2023-11-29 08:51:50,10487,25,78
2023-11-29 08:53:07,10488,25,77
2023-11-29 08:54:26,10489,25,77
2023-11-29 08:55:45,10490,25,78
2023-11-29 09:00:22,10491,25,78
2023-11-29 09:01:54,10492,25,78
2023-11-29 09:03:14,10493,25,78
2023-11-29 09:04:31,10494,25,78
2023-11-29 09:05:54,10495,26,78
2023-11-29 09:07:11,10496,26,78
2023-11-29 09:10:04,10497,26,78
2023-11-29 09:11:22,10498,26,78
2023-11-29 09:13:50,10499,26,78
2023-11-29 09:15:05,10500,26,78
2023-11-29 09:16:20,10501,26,78
2023-11-29 09:17:36,10502,26,78
2023-11-29 09:18:51,10503,26,78
2023-11-29 09:20:07,10504,26,78
2023-11-29 09:21:23,10505,26,78
2023-11-29 09:22:39,10506,26,79
2023-11-29 09:23:55,10507,26,79
2023-11-29 09:25:11,10508,26,79
2023-11-29 09:26:26,10509,26,79
2023-11-29 09:27:43,10510,26,79
2023-11-29 09:28:58,10511,26,79
2023-11-29 09:30:14,10512,26,79
2023-11-29 09:31:31,10513,26,79
2023-11-29 09:32:46,10514,26,79
2023-11-29 09:34:02,10515,26,79
2023-11-29 09:35:17,10516,26,79
2023-11-29 09:36:33,10517,26,79
2023-11-29 09:37:48,10518,26,79
2023-11-29 09:39:05,10519,26,79
2023-11-29 09:40:20,10520,26,79
2023-11-29 09:41:36,10521,26,79
2023-11-29 09:42:52,10522,26,79
2023-11-29 09:44:08,10523,26,79
2023-11-29 09:45:24,10524,26,80
2023-11-29 09:46:39,10525,26,80
2023-11-29 09:47:56,10526,26,80
2023-11-29 09:49:13,10527,26,80
2023-11-29 09:50:29,10528,26,80
2023-11-29 09:51:44,10529,26,80
2023-11-29 09:53:00,10530,26,80
2023-11-29 09:54:15,10531,26,80
2023-11-29 09:55:32,10532,26,80
2023-11-29 09:56:48,10533,26,80
2023-11-29 09:58:04,10534,26,80
2023-11-29 09:59:19,10535,26,80
2023-11-29 10:00:35,10536,27,80
2023-11-29 10:01:50,10537,27,80
2023-11-29 10:03:06,10538,27,80
2023-11-29 10:04:21,10539,27,80
2023-11-29 10:05:37,10540,27,80
2023-11-29 10:06:53,10541,27,80
2023-11-29 10:08:09,10542,27,80
2023-11-29 10:09:24,10543,27,80
2023-11-29 10:10:40,10544,27,80
2023-11-29 10:11:56,10545,27,80
2023-11-29 10:13:13,10546,27,80
2023-11-29 10:14:32,10547,27,80
2023-11-29 10:15:52,10548,27,80
2023-11-29 10:17:09,10549,27,80
2023-11-29 10:18:28,10550,27,81
2023-11-29 10:19:43,10551,27,81
2023-11-29 10:20:59,10552,27,81
2023-11-29 10:22:16,10553,27,81
2023-11-29 10:19:44,10554,27,81
2023-11-29 10:21:00,10555,27,81
2023-11-29 10:22:17,10556,27,81
2023-11-29 10:23:17,10557,27,81
2023-11-29 10:24:17,10558,27,81
2023-11-29 10:25:17,10559,27,81
2023-11-29 10:26:17,10560,27,81
2023-11-30 07:44:22,10561,26,78
2023-11-30 07:45:30,10562,26,78
2023-11-30 07:46:48,10563,26,78
2023-11-30 07:49:37,10564,26,78
2023-11-30 07:51:04,10565,26,78
2023-11-30 07:52:32,10566,26,78
2023-11-30 07:53:51,10567,26,78
2023-11-30 07:55:09,10568,26,78
2023-11-30 07:56:39,10569,26,78
2023-11-30 07:58:10,10570,26,78
2023-11-30 07:59:30,10571,26,78
2023-11-30 08:00:50,10572,26,78
2023-11-30 08:02:08,10573,26,78
2023-11-30 08:03:27,10574,26,78
2023-11-30 08:04:48,10575,26,78
2023-11-30 08:06:10,10576,26,79
2023-11-30 08:07:29,10577,26,79
2023-11-30 08:08:46,10578,26,78
2023-11-30 08:10:02,10579,26,79
2023-11-30 08:11:18,10580,26,79
2023-11-30 08:12:34,10581,26,79
2023-11-30 08:13:50,10582,26,79
2023-11-30 08:15:09,10583,26,79
2023-11-30 08:16:25,10584,26,79
2023-11-30 08:17:41,10585,26,79
2023-11-30 08:19:14,10586,27,80
2023-11-30 08:22:10,10587,27,80
2023-11-30 08:23:19,10588,27,80
2023-11-30 08:24:50,10589,24,76
2023-11-30 08:26:08,10590,25,77
2023-11-30 08:27:29,10591,25,77
2023-11-30 08:28:45,10592,25,77
2023-11-30 08:30:02,10593,25,77
2023-11-30 08:31:19,10594,25,77
2023-11-30 08:32:38,10595,25,77
2023-11-30 08:34:03,10596,25,77
2023-11-30 08:35:29,10597,25,77
2023-11-30 08:37:02,10598,25,77
2023-11-30 08:38:32,10599,25,77
2023-11-30 08:39:52,10600,25,77
2023-11-30 08:41:12,10601,25,77
2023-11-30 08:43:54,10602,25,77
2023-11-30 08:45:13,10603,25,77
2023-11-30 08:46:32,10604,25,77
2023-11-30 08:49:14,10605,25,77
2023-11-30 08:50:31,10606,25,78
2023-11-30 08:51:50,10607,25,78
2023-11-30 08:53:07,10608,25,77
2023-11-30 08:54:26,10609,25,77
2023-11-30 08:55:45,10610,25,78
2023-11-30 09:00:22,10611,25,78
2023-11-30 09:01:54,10612,25,78
2023-11-30 09:03:14,10613,25,78
2023-11-30 09:04:31,10614,25,78
2023-11-30 09:05:54,10615,26,78
2023-11-30 09:07:11,10616,26,78
2023-11-30 09:10:04,10617,26,78
2023-11-30 09:11:22,10618,26,78
2023-11-30 09:13:50,10619,26,78
2023-11-30 09:15:05,10620,26,78
2023-11-30 09:16:20,10621,26,78
2023-11-30 09:17:36,10622,26,78
2023-11-30 09:18:51,10623,26,78
2023-11-30 09:20:07,10624,26,78
2023-11-30 09:21:23,10625,26,78
2023-11-30 09:22:39,10626,26,79
2023-11-30 09:23:55,10627,26,79
2023-11-30 09:25:11,10628,26,79
2023-11-30 09:26:26,10629,26,79
2023-11-30 09:27:43,10630,26,79
2023-11-30 09:28:58,10631,26,79
2023-11-30 09:30:14,10632,26,79
2023-11-30 09:31:31,10633,26,79
2023-11-30 09:32:46,10634,26,79
2023-11-30 09:34:02,10635,26,79
2023-11-30 09:35:17,10636,26,79
2023-11-30 09:36:33,10637,26,79
2023-11-30 09:37:48,10638,26,79
2023-11-30 09:39:05,10639,26,79
2023-11-30 09:40:20,10640,26,79
2023-11-30 09:41:36,10641,26,79
2023-11-30 09:42:52,10642,26,79
2023-11-30 09:44:08,10643,26,79
2023-11-30 09:45:24,10644,26,80
2023-11-30 09:46:39,10645,26,80
2023-11-30 09:47:56,10646,26,80
2023-11-30 09:49:13,10647,26,80
2023-11-30 09:50:29,10648,26,80
2023-11-30 09:51:44,10649,26,80
2023-11-30 09:53:00,10650,26,80
2023-11-30 09:54:15,10651,26,80
2023-11-30 09:55:32,10652,26,80
2023-11-30 09:56:48,10653,26,80
2023-11-30 09:58:04,10654,26,80
2023-11-30 09:59:19,10655,26,80
2023-11-30 10:00:35,10656,27,80
2023-11-30 10:01:50,10657,27,80
2023-11-30 10:03:06,10658,27,80
2023-11-30 10:04:21,10659,27,80
2023-11-30 10:05:37,10660,27,80
2023-11-30 10:06:53,10661,27,80
2023-11-30 10:08:09,10662,27,80
2023-11-30 10:09:24,10663,27,80
2023-11-30 10:10:40,10664,27,80
2023-11-30 10:11:56,10665,27,80
2023-11-30 10:13:13,10666,27,80
2023-11-30 10:14:32,10667,27,80
2023-11-30 10:15:52,10668,27,80
2023-11-30 10:17:09,10669,27,80
2023-11-30 10:18:28,10670,27,81
2023-11-30 10:19:43,10671,27,81
2023-11-30 10:20:59,10672,27,81
2023-11-30 10:22:16,10673,27,81
2023-11-30 10:19:44,10674,27,81
2023-11-30 10:21:00,10675,27,81
2023-11-30 10:22:17,10676,27,81
2023-11-30 10:23:17,10677,27,81
2023-11-30 10:24:17,10678,27,81
2023-11-30 10:25:17,10679,27,81
2023-11-30 10:26:17,10680,27,81
2023-12-01 07:44:22,10681,26,78
2023-12-01 07:45:30,10682,26,78
2023-12-01 07:46:48,10683,26,78
2023-12-01 07:49:37,10684,26,78
2023-12-01 07:51:04,10685,26,78
2023-12-01 07:52:32,10686,26,78
2023-12-01 07:53:51,10687,26,78
2023-12-01 07:55:09,10688,26,78
2023-12-01 07:56:39,10689,26,78
2023-12-01 07:58:10,10690,26,78
2023-12-01 07:59:30,10691,26,78
2023-12-01 08:00:50,10692,26,78
2023-12-01 08:02:08,10693,26,78
2023-12-01 08:03:27,10694,26,78
2023-12-01 08:04:48,10695,26,78
2023-12-01 08:06:10,10696,26,79
2023-12-01 08:07:29,10697,26,79
2023-12-01 08:08:46,10698,26,78
2023-12-01 08:10:02,10699,26,79
2023-12-01 08:11:18,10700,26,79
2023-12-01 08:12:34,10701,26,79
2023-12-01 08:13:50,10702,26,79
2023-12-01 08:15:09,10703,26,79
2023-12-01 08:16:25,10704,26,79
2023-12-01 08:17:41,10705,26,79
2023-12-01 08:19:14,10706,27,80
2023-12-01 08:22:10,10707,27,80
2023-12-01 08:23:19,10708,27,80
2023-12-01 08:24:50,10709,24,76
2023-12-01 08:26:08,10710,25,77
2023-12-01 08:27:29,10711,25,77
2023-12-01 08:28:45,10712,25,77
2023-12-01 08:30:02,10713,25,77
2023-12-01 08:31:19,10714,25,77
2023-12-01 08:32:38,10715,25,77
2023-12-01 08:34:03,10716,25,77
2023-12-01 08:35:29,10717,25,77
2023-12-01 08:37:02,10718,25,77
2023-12-01 08:38:32,10719,25,77
2023-12-01 08:39:52,10720,25,77
2023-12-01 08:41:12,10721,25,77
2023-12-01 08:43:54,10722,25,77
2023-12-01 08:45:13,10723,25,77
2023-12-01 08:46:32,10724,25,77
2023-12-01 08:49:14,10725,25,77
2023-12-01 08:50:31,10726,25,78
2023-12-01 08:51:50,10727,25,78
2023-12-01 08:53:07,10728,25,77
2023-12-01 08:54:26,10729,25,77
2023-12-01 08:55:45,10730,25,78
2023-12-01 09:00:22,10731,25,78
2023-12-01 09:01:54,10732,25,78
2023-12-01 09:03:14,10733,25,78
2023-12-01 09:04:31,10734,25,78
2023-12-01 09:05:54,10735,26,78
2023-12-01 09:07:11,10736,26,78
2023-12-01 09:10:04,10737,26,78
2023-12-01 09:11:22,10738,26,78
2023-12-01 09:13:50,10739,26,78
2023-12-01 09:15:05,10740,26,78
2023-12-01 09:16:20,10741,26,78
2023-12-01 09:17:36,10742,26,78
2023-12-01 09:18:51,10743,26,78
2023-12-01 09:20:07,10744,26,78
2023-12-01 09:21:23,10745,26,78
2023-12-01 09:22:39,10746,26,79
2023-12-01 09:23:55,10747,26,79
2023-12-01 09:25:11,10748,26,79
2023-12-01 09:26:26,10749,26,79
2023-12-01 09:27:43,10750,26,79
2023-12-01 09:28:58,10751,26,79
2023-12-01 09:30:14,10752,26,79
2023-12-01 09:31:31,10753,26,79
2023-12-01 09:32:46,10754,26,79
2023-12-01 09:34:02,10755,26,79
2023-12-01 09:35:17,10756,26,79
2023-12-01 09:36:33,10757,26,79
2023-12-01 09:37:48,10758,26,79
2023-12-01 09:39:05,10759,26,79
2023-12-01 09:40:20,10760,26,79
2023-12-01 09:41:36,10761,26,79
2023-12-01 09:42:52,10762,26,79
2023-12-01 09:44:08,10763,26,79
2023-12-01 09:45:24,10764,26,80
2023-12-01 09:46:39,10765,26,80
2023-12-01 09:47:56,10766,26,80
2023-12-01 09:49:13,10767,26,80
2023-12-01 09:50:29,10768,26,80
2023-12-01 09:51:44,10769,26,80
2023-12-01 09:53:00,10770,26,80
2023-12-01 09:54:15,10771,26,80
2023-12-01 09:55:32,10772,26,80
2023-12-01 09:56:48,10773,26,80
2023-12-01 09:58:04,10774,26,80
2023-12-01 09:59:19,10775,26,80
2023-12-01 10:00:35,10776,27,80
2023-12-01 10:01:50,10777,27,80
2023-12-01 10:03:06,10778,27,80
2023-12-01 10:04:21,10779,27,80
2023-12-01 10:05:37,10780,27,80
2023-12-01 10:06:53,10781,27,80
2023-12-01 10:08:09,10782,27,80
2023-12-01 10:09:24,10783,27,80
2023-12-01 10:10:40,10784,27,80
2023-12-01 10:11:56,10785,27,80
